sample_id,group,chrom,bin_start,bin_end,short_count,long_count,total_count,short_long_ratio
EE87859,Breast cancer,chr19,0,5000000,6783,29282,36065,0.2316440133870637
EE87859,Breast cancer,chr19,5000000,10000000,8285,38264,46549,0.216522057286222
EE87859,Breast cancer,chr19,10000000,15000000,8317,36049,44366,0.2307137507281755
EE87859,Breast cancer,chr19,15000000,20000000,8371,37399,45770,0.2238295141581325
EE87859,Breast cancer,chr19,20000000,25000000,8401,39447,47848,0.2129693005805257
EE87859,Breast cancer,chr19,25000000,30000000,6055,31178,37233,0.194207453973956
EE87859,Breast cancer,chr19,30000000,35000000,9725,49625,59350,0.1959697732997481
EE87859,Breast cancer,chr19,35000000,40000000,8578,39020,47598,0.2198359815479241
EE87859,Breast cancer,chr19,40000000,45000000,9214,41798,51012,0.2204411694339442
EE87859,Breast cancer,chr19,45000000,50000000,8252,36505,44757,0.2260512258594713
EE87859,Breast cancer,chr19,50000000,55000000,8722,39347,48069,0.2216687422166874
EE87859,Breast cancer,chr19,55000000,60000000,6271,28345,34616,0.2212383136355618
EE87859,Breast cancer,chr20,0,5000000,10172,46976,57148,0.2165361035422343
EE87859,Breast cancer,chr20,5000000,10000000,10686,52553,63239,0.203337583011436
EE87859,Breast cancer,chr20,10000000,15000000,10422,51816,62238,0.2011347846225104
EE87859,Breast cancer,chr20,15000000,20000000,10409,51971,62380,0.2002847742009967
EE87859,Breast cancer,chr20,20000000,25000000,10782,54087,64869,0.1993454989184092
EE87859,Breast cancer,chr20,25000000,30000000,6359,31844,38203,0.1996922497173721
EE87859,Breast cancer,chr20,30000000,35000000,12195,50722,62917,0.240428216552975
EE87859,Breast cancer,chr20,35000000,40000000,10005,47946,57951,0.2086722562883243
EE87859,Breast cancer,chr20,40000000,45000000,10700,53292,63992,0.2007806049688508
EE87859,Breast cancer,chr20,45000000,50000000,10349,49108,59457,0.2107395943634438
EE87859,Breast cancer,chr20,50000000,55000000,10115,50281,60396,0.2011694278156759
EE87859,Breast cancer,chr20,55000000,60000000,9901,51931,61832,0.1906568331054668
EE87859,Breast cancer,chr20,60000000,65000000,7834,38025,45859,0.2060223537146614
EE87859,Breast cancer,chr21,5000000,10000000,3125,14067,17192,0.2221511338593872
EE87859,Breast cancer,chr21,10000000,15000000,6817,31568,38385,0.2159465281297516
EE87859,Breast cancer,chr21,15000000,20000000,9521,46670,56191,0.2040068566530962
EE87859,Breast cancer,chr21,20000000,25000000,8695,42862,51557,0.2028603424945173
EE87859,Breast cancer,chr21,25000000,30000000,10198,49723,59921,0.2050962331315488
EE87859,Breast cancer,chr21,30000000,35000000,9968,48393,58361,0.205980203748476
EE87859,Breast cancer,chr21,35000000,40000000,10641,52622,63263,0.2022158032761962
EE87859,Breast cancer,chr21,40000000,45000000,8724,42152,50876,0.2069652685519074
EE87859,Breast cancer,chr21,45000000,50000000,3294,14719,18013,0.223792377199538
EE87859,Breast cancer,chr22,10000000,15000000,2931,13357,16288,0.2194355019839784
EE87859,Breast cancer,chr22,15000000,20000000,6312,30634,36946,0.2060455702813867
EE87859,Breast cancer,chr22,20000000,25000000,8706,40799,49505,0.2133875830289958
EE87859,Breast cancer,chr22,25000000,30000000,10651,51889,62540,0.2052650850854709
EE87859,Breast cancer,chr22,30000000,35000000,9995,50426,60421,0.198211240233213
EE87859,Breast cancer,chr22,35000000,40000000,9429,44034,53463,0.2141299904619158
EE87859,Breast cancer,chr22,40000000,45000000,9321,44594,53915,0.2090191505583711
EE87859,Breast cancer,chr22,45000000,50000000,9486,46939,56425,0.2020920769509363
EE87859,Breast cancer,chr22,50000000,55000000,1221,5423,6644,0.2251521298174442
EE87860,Breast cancer,chr1,0,5000000,5469,46588,52057,0.1173907443976989
EE87860,Breast cancer,chr1,5000000,10000000,6859,57500,64359,0.1192869565217391
EE87860,Breast cancer,chr1,10000000,15000000,6120,54182,60302,0.1129526410985198
EE87860,Breast cancer,chr1,15000000,20000000,6878,57951,64829,0.1186864765060137
EE87860,Breast cancer,chr1,20000000,25000000,6754,56478,63232,0.1195863876199582
EE87860,Breast cancer,chr1,25000000,30000000,6669,50636,57305,0.1317047160123232
EE87860,Breast cancer,chr1,30000000,35000000,6933,59295,66228,0.1169238552997723
EE87860,Breast cancer,chr1,35000000,40000000,6695,55049,61744,0.121618921324638
EE87860,Breast cancer,chr1,40000000,45000000,6962,55798,62760,0.124771497186279
EE87860,Breast cancer,chr1,45000000,50000000,6479,57491,63970,0.1126959002278617
EE87860,Breast cancer,chr1,50000000,55000000,6760,56469,63229,0.1197117002249021
EE87860,Breast cancer,chr1,55000000,60000000,6939,61107,68046,0.1135549118758898
EE87860,Breast cancer,chr1,60000000,65000000,6553,58795,65348,0.1114550557020154
EE87860,Breast cancer,chr1,65000000,70000000,6400,56320,62720,0.1136363636363636
EE87860,Breast cancer,chr1,70000000,75000000,5467,50188,55655,0.1089304216147286
EE87860,Breast cancer,chr1,75000000,80000000,5769,52940,58709,0.1089724216093691
EE87860,Breast cancer,chr1,80000000,85000000,5601,50463,56064,0.1109922121158076
EE87860,Breast cancer,chr1,85000000,90000000,6207,55109,61316,0.1126313306356493
EE87860,Breast cancer,chr1,90000000,95000000,6298,56310,62608,0.1118451429586219
EE87860,Breast cancer,chr1,95000000,100000000,5919,52994,58913,0.1116918896478846
EE87860,Breast cancer,chr1,100000000,105000000,5368,47331,52699,0.1134140415372588
EE87860,Breast cancer,chr1,105000000,110000000,5771,48054,53825,0.1200940608482124
EE87860,Breast cancer,chr1,110000000,115000000,6579,57292,63871,0.1148327864274244
EE87860,Breast cancer,chr1,115000000,120000000,6569,59102,65671,0.1111468309025075
EE87860,Breast cancer,chr1,120000000,125000000,1628,14185,15813,0.1147691223123017
EE87860,Breast cancer,chr1,125000000,130000000,1057,5793,6850,0.18246159157604
EE87860,Breast cancer,chr1,140000000,145000000,1318,8038,9356,0.1639711370987807
EE87860,Breast cancer,chr1,145000000,150000000,3145,26085,29230,0.1205673758865248
EE87860,Breast cancer,chr1,150000000,155000000,6446,51244,57690,0.1257903364296307
EE87860,Breast cancer,chr1,155000000,160000000,6555,53865,60420,0.1216931216931216
EE87860,Breast cancer,chr1,160000000,165000000,6413,54472,60885,0.117730210016155
EE87860,Breast cancer,chr1,165000000,170000000,6647,58592,65239,0.1134455215729109
EE87860,Breast cancer,chr1,170000000,175000000,6206,54126,60332,0.1146583896833314
EE87860,Breast cancer,chr1,175000000,180000000,6371,57602,63973,0.1106037984792194
EE87860,Breast cancer,chr1,180000000,185000000,6763,57323,64086,0.11798056626485
EE87860,Breast cancer,chr1,185000000,190000000,5347,46989,52336,0.113792589755049
EE87860,Breast cancer,chr1,190000000,195000000,5161,46861,52022,0.1101342267557243
EE87860,Breast cancer,chr1,195000000,200000000,5749,49848,55597,0.1153306050393195
EE87860,Breast cancer,chr1,200000000,205000000,6984,57362,64346,0.1217530769498971
EE87860,Breast cancer,chr1,205000000,210000000,6686,56528,63214,0.1182776677045004
EE87860,Breast cancer,chr1,210000000,215000000,6672,57568,64240,0.1158977209560867
EE87860,Breast cancer,chr1,215000000,220000000,5633,53043,58676,0.1061968591520087
EE87860,Breast cancer,chr1,220000000,225000000,6341,56685,63026,0.1118638087677516
EE87860,Breast cancer,chr1,225000000,230000000,6422,54594,61016,0.1176319742096201
EE87860,Breast cancer,chr1,230000000,235000000,6972,59256,66228,0.1176589712434183
EE87860,Breast cancer,chr1,235000000,240000000,5977,53879,59856,0.1109337589784517
EE87860,Breast cancer,chr1,240000000,245000000,5993,52781,58774,0.1135446467478827
EE87860,Breast cancer,chr1,245000000,250000000,5079,42452,47531,0.1196410063130123
EE87860,Breast cancer,chr2,0,5000000,6533,59003,65536,0.1107231835669372
EE87860,Breast cancer,chr2,5000000,10000000,6749,56969,63718,0.1184679387035054
EE87860,Breast cancer,chr2,10000000,15000000,6227,55185,61412,0.1128386336866902
EE87860,Breast cancer,chr2,15000000,20000000,6413,59670,66083,0.1074744427685604
EE87860,Breast cancer,chr2,20000000,25000000,6288,56299,62587,0.1116893728130162
EE87860,Breast cancer,chr2,25000000,30000000,6702,56111,62813,0.1194418206768726
EE87860,Breast cancer,chr2,30000000,35000000,6512,55514,62026,0.1173037431999135
EE87860,Breast cancer,chr2,35000000,40000000,6478,53031,59509,0.1221549659633044
EE87860,Breast cancer,chr2,40000000,45000000,6416,54833,61249,0.1170098298469899
EE87860,Breast cancer,chr2,45000000,50000000,6605,57711,64316,0.1144495850011263
EE87860,Breast cancer,chr2,50000000,55000000,5786,51178,56964,0.1130563914181875
EE87860,Breast cancer,chr2,55000000,60000000,5898,54524,60422,0.1081725478688284
EE87860,Breast cancer,chr2,60000000,65000000,6519,52715,59234,0.1236649909892819
EE87860,Breast cancer,chr2,65000000,70000000,6581,56438,63019,0.1166058329494312
EE87860,Breast cancer,chr2,70000000,75000000,6734,54484,61218,0.1235959180676896
EE87860,Breast cancer,chr2,75000000,80000000,5433,50994,56427,0.1065419461113072
EE87860,Breast cancer,chr2,80000000,85000000,5589,50662,56251,0.1103193715210611
EE87860,Breast cancer,chr2,85000000,90000000,6089,43897,49986,0.1387110736496799
EE87860,Breast cancer,chr2,90000000,95000000,2502,20599,23101,0.1214622069032477
EE87860,Breast cancer,chr2,95000000,100000000,5964,49976,55940,0.1193372818953097
EE87860,Breast cancer,chr2,100000000,105000000,6606,56797,63403,0.1163089599802806
EE87860,Breast cancer,chr2,105000000,110000000,6125,54397,60522,0.1125981212199202
EE87860,Breast cancer,chr2,110000000,115000000,5416,44120,49536,0.1227561196736174
EE87860,Breast cancer,chr2,115000000,120000000,5912,54290,60202,0.10889666605268
EE87860,Breast cancer,chr2,120000000,125000000,6220,56460,62680,0.1101664895501239
EE87860,Breast cancer,chr2,125000000,130000000,6203,57034,63237,0.1087596872041238
EE87860,Breast cancer,chr2,130000000,135000000,5754,52643,58397,0.1093022814049351
EE87860,Breast cancer,chr2,135000000,140000000,6070,53884,59954,0.1126493949966594
EE87860,Breast cancer,chr2,140000000,145000000,5867,50439,56306,0.11631872162414
EE87860,Breast cancer,chr2,145000000,150000000,5930,54032,59962,0.109749777909387
EE87860,Breast cancer,chr2,150000000,155000000,5920,52222,58142,0.1133621845199341
EE87860,Breast cancer,chr2,155000000,160000000,5875,53033,58908,0.1107800803273433
EE87860,Breast cancer,chr2,160000000,165000000,5819,53258,59077,0.1092605805700552
EE87860,Breast cancer,chr2,165000000,170000000,6061,54405,60466,0.1114052017277823
EE87860,Breast cancer,chr2,170000000,175000000,6568,56382,62950,0.1164910787130644
EE87860,Breast cancer,chr2,175000000,180000000,6247,56236,62483,0.1110854257059534
EE87860,Breast cancer,chr2,180000000,185000000,5710,51308,57018,0.1112886879239105
EE87860,Breast cancer,chr2,185000000,190000000,5332,48856,54188,0.1091370558375634
EE87860,Breast cancer,chr2,190000000,195000000,5514,49356,54870,0.111718939946511
EE87860,Breast cancer,chr2,195000000,200000000,6254,53859,60113,0.1161180118457453
EE87860,Breast cancer,chr2,200000000,205000000,6279,55455,61734,0.1132269407627806
EE87860,Breast cancer,chr2,205000000,210000000,6453,56238,62691,0.1147444788221487
EE87860,Breast cancer,chr2,210000000,215000000,5496,51290,56786,0.1071553909144082
EE87860,Breast cancer,chr2,215000000,220000000,6634,57371,64005,0.1156333339143469
EE87860,Breast cancer,chr2,220000000,225000000,6242,56278,62520,0.1109136785244678
EE87860,Breast cancer,chr2,225000000,230000000,6087,54669,60756,0.1113428085386599
EE87860,Breast cancer,chr2,230000000,235000000,6805,56798,63603,0.1198105567097433
EE87860,Breast cancer,chr2,235000000,240000000,7067,61867,68934,0.1142289104045775
EE87860,Breast cancer,chr2,240000000,245000000,2849,24285,27134,0.1173152151533868
EE87860,Breast cancer,chr3,0,5000000,6044,53228,59272,0.1135492597880814
EE87860,Breast cancer,chr3,5000000,10000000,6460,57222,63682,0.112893642305407
EE87860,Breast cancer,chr3,10000000,15000000,7123,60541,67664,0.1176558035050626
EE87860,Breast cancer,chr3,15000000,20000000,6379,55663,62042,0.1146003628981549
EE87860,Breast cancer,chr3,20000000,25000000,5959,53506,59465,0.1113706873995439
EE87860,Breast cancer,chr3,25000000,30000000,5812,54019,59831,0.1075917732649623
EE87860,Breast cancer,chr3,30000000,35000000,6507,56385,62892,0.1154030327214684
EE87860,Breast cancer,chr3,35000000,40000000,6423,56272,62695,0.1141420244526585
EE87860,Breast cancer,chr3,40000000,45000000,6802,57539,64341,0.1182154712455899
EE87860,Breast cancer,chr3,45000000,50000000,6818,51371,58189,0.13272079577972
EE87860,Breast cancer,chr3,50000000,55000000,6597,56515,63112,0.1167300716623905
EE87860,Breast cancer,chr3,55000000,60000000,6655,58190,64845,0.1143667296786389
EE87860,Breast cancer,chr3,60000000,65000000,6392,58975,65367,0.1083849088596863
EE87860,Breast cancer,chr3,65000000,70000000,6334,59249,65583,0.106904757886209
EE87860,Breast cancer,chr3,70000000,75000000,6598,57491,64089,0.1147657894279104
EE87860,Breast cancer,chr3,75000000,80000000,5511,49838,55349,0.110578273606485
EE87860,Breast cancer,chr3,80000000,85000000,5081,46063,51144,0.1103054512298374
EE87860,Breast cancer,chr3,85000000,90000000,5154,48448,53602,0.1063821003963012
EE87860,Breast cancer,chr3,90000000,95000000,5684,32327,38011,0.1758282550190243
EE87860,Breast cancer,chr3,95000000,100000000,5414,49594,55008,0.109166431423156
EE87860,Breast cancer,chr3,100000000,105000000,5614,50296,55910,0.1116192142516303
EE87860,Breast cancer,chr3,105000000,110000000,5985,54027,60012,0.1107779443611527
EE87860,Breast cancer,chr3,110000000,115000000,6142,53316,59458,0.1151999399804936
EE87860,Breast cancer,chr3,115000000,120000000,6004,54391,60395,0.110385909433546
EE87860,Breast cancer,chr3,120000000,125000000,6504,57519,64023,0.1130756793407395
EE87860,Breast cancer,chr3,125000000,130000000,6870,58454,65324,0.1175283128613952
EE87860,Breast cancer,chr3,130000000,135000000,6545,58122,64667,0.1126079625615085
EE87860,Breast cancer,chr3,135000000,140000000,6481,57765,64246,0.1121959664156496
EE87860,Breast cancer,chr3,140000000,145000000,6439,55805,62244,0.11538392617149
EE87860,Breast cancer,chr3,145000000,150000000,5649,50432,56081,0.112012214467005
EE87860,Breast cancer,chr3,150000000,155000000,6400,52918,59318,0.1209418345364526
EE87860,Breast cancer,chr3,155000000,160000000,6381,55664,62045,0.1146342339752802
EE87860,Breast cancer,chr3,160000000,165000000,5257,47035,52292,0.1117678324651855
EE87860,Breast cancer,chr3,165000000,170000000,5466,50888,56354,0.1074123565477126
EE87860,Breast cancer,chr3,170000000,175000000,6090,53670,59760,0.1134712129681386
EE87860,Breast cancer,chr3,175000000,180000000,5851,51670,57521,0.1132378556222179
EE87860,Breast cancer,chr3,180000000,185000000,6132,52523,58655,0.1167488528834986
EE87860,Breast cancer,chr3,185000000,190000000,6748,55896,62644,0.1207242020895949
EE87860,Breast cancer,chr3,190000000,195000000,6062,56186,62248,0.1078916456056668
EE87860,Breast cancer,chr3,195000000,200000000,4061,31764,35825,0.1278491373882382
EE87860,Breast cancer,chr4,0,5000000,6386,53494,59880,0.1193778741541107
EE87860,Breast cancer,chr4,5000000,10000000,6693,60473,67166,0.1106774924346402
EE87860,Breast cancer,chr4,10000000,15000000,6570,56928,63498,0.1154089376053962
EE87860,Breast cancer,chr4,15000000,20000000,6131,54782,60913,0.111916322879778
EE87860,Breast cancer,chr4,20000000,25000000,6127,56107,62234,0.109202060348976
EE87860,Breast cancer,chr4,25000000,30000000,5857,51330,57187,0.1141048120007792
EE87860,Breast cancer,chr4,30000000,35000000,5020,44604,49624,0.1125459600035871
EE87860,Breast cancer,chr4,35000000,40000000,6007,51762,57769,0.1160503844519145
EE87860,Breast cancer,chr4,40000000,45000000,6097,54868,60965,0.1111212364219581
EE87860,Breast cancer,chr4,45000000,50000000,12974,57467,70441,0.2257643517148972
EE87860,Breast cancer,chr4,50000000,55000000,4309,38701,43010,0.111340792227591
EE87860,Breast cancer,chr4,55000000,60000000,5738,51361,57099,0.1117190085862814
EE87860,Breast cancer,chr4,60000000,65000000,4940,43939,48879,0.1124285941873961
EE87860,Breast cancer,chr4,65000000,70000000,5321,48356,53677,0.1100380511208536
EE87860,Breast cancer,chr4,70000000,75000000,5878,53775,59653,0.1093072989307299
EE87860,Breast cancer,chr4,75000000,80000000,6519,57171,63690,0.1140263420265519
EE87860,Breast cancer,chr4,80000000,85000000,6229,55093,61322,0.1130633655818343
EE87860,Breast cancer,chr4,85000000,90000000,6412,55465,61877,0.1156044352294239
EE87860,Breast cancer,chr4,90000000,95000000,5380,48528,53908,0.1108638311902406
EE87860,Breast cancer,chr4,95000000,100000000,5667,51442,57109,0.110162901908946
EE87860,Breast cancer,chr4,100000000,105000000,5909,52269,58178,0.1130498000727008
EE87860,Breast cancer,chr4,105000000,110000000,6051,54568,60619,0.1108891658114645
EE87860,Breast cancer,chr4,110000000,115000000,5725,53078,58803,0.1078601303741663
EE87860,Breast cancer,chr4,115000000,120000000,5275,47397,52672,0.1112939637529801
EE87860,Breast cancer,chr4,120000000,125000000,6036,54253,60289,0.1112565203767533
EE87860,Breast cancer,chr4,125000000,130000000,5514,50452,55966,0.1092920003171331
EE87860,Breast cancer,chr4,130000000,135000000,4826,42938,47764,0.1123946154921049
EE87860,Breast cancer,chr4,135000000,140000000,5534,49169,54703,0.1125505908194187
EE87860,Breast cancer,chr4,140000000,145000000,6119,55401,61520,0.1104492698687749
EE87860,Breast cancer,chr4,145000000,150000000,5993,55409,61402,0.1081593242974967
EE87860,Breast cancer,chr4,150000000,155000000,6331,57300,63631,0.1104886561954624
EE87860,Breast cancer,chr4,155000000,160000000,5831,52762,58593,0.1105151434744702
EE87860,Breast cancer,chr4,160000000,165000000,5146,47568,52714,0.1081819710729902
EE87860,Breast cancer,chr4,165000000,170000000,5665,51506,57171,0.1099871859589174
EE87860,Breast cancer,chr4,170000000,175000000,5622,50900,56522,0.1104518664047151
EE87860,Breast cancer,chr4,175000000,180000000,5216,48808,54024,0.1068677266021963
EE87860,Breast cancer,chr4,180000000,185000000,6068,54172,60240,0.1120135863545743
EE87860,Breast cancer,chr4,185000000,190000000,5796,54011,59807,0.1073114735887134
EE87860,Breast cancer,chr4,190000000,195000000,141,1017,1158,0.1386430678466076
EE87860,Breast cancer,chr5,0,5000000,6205,58405,64610,0.106240904032189
EE87860,Breast cancer,chr5,5000000,10000000,6367,58934,65301,0.1080361081888214
EE87860,Breast cancer,chr5,10000000,15000000,6277,57183,63460,0.1097703863036217
EE87860,Breast cancer,chr5,15000000,20000000,5669,52539,58208,0.1079007975028074
EE87860,Breast cancer,chr5,20000000,25000000,4996,44050,49046,0.113416572077185
EE87860,Breast cancer,chr5,25000000,30000000,4840,42767,47607,0.1131713704491781
EE87860,Breast cancer,chr5,30000000,35000000,5929,54600,60529,0.1085897435897435
EE87860,Breast cancer,chr5,35000000,40000000,6322,57150,63472,0.1106211723534558
EE87860,Breast cancer,chr5,40000000,45000000,5873,53209,59082,0.1103760641996654
EE87860,Breast cancer,chr5,45000000,50000000,8161,26887,35048,0.3035295867891546
EE87860,Breast cancer,chr5,50000000,55000000,6022,53438,59460,0.1126913432388936
EE87860,Breast cancer,chr5,55000000,60000000,6345,55908,62253,0.11349001931745
EE87860,Breast cancer,chr5,60000000,65000000,6012,54543,60555,0.1102249601232055
EE87860,Breast cancer,chr5,65000000,70000000,5829,51006,56835,0.1142806728620162
EE87860,Breast cancer,chr5,70000000,75000000,4711,43177,47888,0.1091090163744586
EE87860,Breast cancer,chr5,75000000,80000000,6620,55784,62404,0.1186720206510827
EE87860,Breast cancer,chr5,80000000,85000000,6134,52075,58209,0.1177916466634661
EE87860,Breast cancer,chr5,85000000,90000000,5537,50134,55671,0.1104440100530578
EE87860,Breast cancer,chr5,90000000,95000000,5648,51682,57330,0.1092836964513757
EE87860,Breast cancer,chr5,95000000,100000000,5942,52356,58298,0.1134922453968981
EE87860,Breast cancer,chr5,100000000,105000000,5331,49041,54372,0.1087049611549519
EE87860,Breast cancer,chr5,105000000,110000000,5521,49849,55370,0.1107544785251459
EE87860,Breast cancer,chr5,110000000,115000000,6058,56825,62883,0.1066080070391553
EE87860,Breast cancer,chr5,115000000,120000000,6077,53426,59503,0.1137461161232358
EE87860,Breast cancer,chr5,120000000,125000000,5922,53624,59546,0.1104356258391764
EE87860,Breast cancer,chr5,125000000,130000000,5926,55034,60960,0.1076788894138169
EE87860,Breast cancer,chr5,130000000,135000000,6408,55482,61890,0.1154969179193251
EE87860,Breast cancer,chr5,135000000,140000000,6695,59678,66373,0.1121853949529139
EE87860,Breast cancer,chr5,140000000,145000000,6416,53533,59949,0.1198513066706517
EE87860,Breast cancer,chr5,145000000,150000000,6552,57715,64267,0.1135233474833232
EE87860,Breast cancer,chr5,150000000,155000000,6462,57899,64361,0.1116081452183975
EE87860,Breast cancer,chr5,155000000,160000000,6595,59033,65628,0.1117171751393288
EE87860,Breast cancer,chr5,160000000,165000000,5477,51412,56889,0.1065315490546954
EE87860,Breast cancer,chr5,165000000,170000000,6197,56473,62670,0.1097338551166044
EE87860,Breast cancer,chr5,170000000,175000000,6771,59793,66564,0.1132406803471978
EE87860,Breast cancer,chr5,175000000,180000000,6235,50738,56973,0.1228861996925381
EE87860,Breast cancer,chr5,180000000,185000000,1718,14364,16082,0.119604566972988
EE87860,Breast cancer,chr6,0,5000000,6851,59751,66602,0.1146591688842027
EE87860,Breast cancer,chr6,5000000,10000000,6589,56842,63431,0.1159178072551986
EE87860,Breast cancer,chr6,10000000,15000000,6968,57288,64256,0.121631057114928
EE87860,Breast cancer,chr6,15000000,20000000,6465,55395,61860,0.1167072840509071
EE87860,Breast cancer,chr6,20000000,25000000,6306,54244,60550,0.1162524887545166
EE87860,Breast cancer,chr6,25000000,30000000,6139,50995,57134,0.1203843514070006
EE87860,Breast cancer,chr6,30000000,35000000,6571,50646,57217,0.1297437112506417
EE87860,Breast cancer,chr6,35000000,40000000,6965,57153,64118,0.1218658688082865
EE87860,Breast cancer,chr6,40000000,45000000,7021,57377,64398,0.1223661048852327
EE87860,Breast cancer,chr6,45000000,50000000,6080,55348,61428,0.109850401098504
EE87860,Breast cancer,chr6,50000000,55000000,5903,55089,60992,0.107153878269709
EE87860,Breast cancer,chr6,55000000,60000000,3927,35248,39175,0.1114105764866091
EE87860,Breast cancer,chr6,60000000,65000000,5063,46058,51121,0.1099266142689652
EE87860,Breast cancer,chr6,65000000,70000000,5073,45234,50307,0.1121501525401246
EE87860,Breast cancer,chr6,70000000,75000000,5783,53676,59459,0.1077390267531112
EE87860,Breast cancer,chr6,75000000,80000000,5697,52432,58129,0.1086550198352151
EE87860,Breast cancer,chr6,80000000,85000000,5677,53974,59651,0.1051802719828065
EE87860,Breast cancer,chr6,85000000,90000000,6179,53740,59919,0.1149795310755489
EE87860,Breast cancer,chr6,90000000,95000000,5460,49589,55049,0.1101050636229809
EE87860,Breast cancer,chr6,95000000,100000000,5489,52597,58086,0.1043595642337015
EE87860,Breast cancer,chr6,100000000,105000000,5196,49097,54293,0.1058313135222111
EE87860,Breast cancer,chr6,105000000,110000000,6595,54246,60841,0.1215757843896324
EE87860,Breast cancer,chr6,110000000,115000000,6178,53940,60118,0.114534668149796
EE87860,Breast cancer,chr6,115000000,120000000,5964,54202,60166,0.1100328401166008
EE87860,Breast cancer,chr6,120000000,125000000,5571,51344,56915,0.1085034278591461
EE87860,Breast cancer,chr6,125000000,130000000,5722,54112,59834,0.1057436428149024
EE87860,Breast cancer,chr6,130000000,135000000,6123,55893,62016,0.109548601792711
EE87860,Breast cancer,chr6,135000000,140000000,6460,55116,61576,0.1172073445097612
EE87860,Breast cancer,chr6,140000000,145000000,6156,52546,58702,0.1171544932059528
EE87860,Breast cancer,chr6,145000000,150000000,6139,55532,61671,0.1105488727220341
EE87860,Breast cancer,chr6,150000000,155000000,6190,55508,61698,0.11151545723139
EE87860,Breast cancer,chr6,155000000,160000000,6923,58178,65101,0.1189968716697033
EE87860,Breast cancer,chr6,160000000,165000000,6195,56757,62952,0.1091495322162905
EE87860,Breast cancer,chr6,165000000,170000000,6496,59532,66028,0.1091177853927299
EE87860,Breast cancer,chr6,170000000,175000000,824,7230,8054,0.113969571230982
EE87860,Breast cancer,chr7,0,5000000,6543,55646,62189,0.1175825755669769
EE87860,Breast cancer,chr7,5000000,10000000,5884,48797,54681,0.1205811832694633
EE87860,Breast cancer,chr7,10000000,15000000,5604,50479,56083,0.1110164622912498
EE87860,Breast cancer,chr7,15000000,20000000,5771,51912,57683,0.1111689012174449
EE87860,Breast cancer,chr7,20000000,25000000,6192,57226,63418,0.1082025652675357
EE87860,Breast cancer,chr7,25000000,30000000,6744,59260,66004,0.1138035774552818
EE87860,Breast cancer,chr7,30000000,35000000,6327,57797,64124,0.1094693496202225
EE87860,Breast cancer,chr7,35000000,40000000,6641,56198,62839,0.1181714651766966
EE87860,Breast cancer,chr7,40000000,45000000,6275,55584,61859,0.1128921991940126
EE87860,Breast cancer,chr7,45000000,50000000,6147,57971,64118,0.1060357765089441
EE87860,Breast cancer,chr7,50000000,55000000,5728,53050,58778,0.1079736098020735
EE87860,Breast cancer,chr7,55000000,60000000,3582,30655,34237,0.1168488011743598
EE87860,Breast cancer,chr7,60000000,65000000,4036,32146,36182,0.1255521682324395
EE87860,Breast cancer,chr7,65000000,70000000,5834,50635,56469,0.1152167473091735
EE87860,Breast cancer,chr7,70000000,75000000,5586,49007,54593,0.1139837166119125
EE87860,Breast cancer,chr7,75000000,80000000,5262,43900,49162,0.1198633257403189
EE87860,Breast cancer,chr7,80000000,85000000,5351,49022,54373,0.1091550732324262
EE87860,Breast cancer,chr7,85000000,90000000,5568,50309,55877,0.1106760221829096
EE87860,Breast cancer,chr7,90000000,95000000,5929,52877,58806,0.1121281464530892
EE87860,Breast cancer,chr7,95000000,100000000,6199,55039,61238,0.1126292265484474
EE87860,Breast cancer,chr7,100000000,105000000,6086,50226,56312,0.1211723011985824
EE87860,Breast cancer,chr7,105000000,110000000,6169,53399,59568,0.1155265079870409
EE87860,Breast cancer,chr7,110000000,115000000,5685,51421,57106,0.1105579432527566
EE87860,Breast cancer,chr7,115000000,120000000,5738,52131,57869,0.110068864974775
EE87860,Breast cancer,chr7,120000000,125000000,5599,52132,57731,0.1074004450241694
EE87860,Breast cancer,chr7,125000000,130000000,5962,51241,57203,0.1163521398879803
EE87860,Breast cancer,chr7,130000000,135000000,6727,58859,65586,0.1142900830799028
EE87860,Breast cancer,chr7,135000000,140000000,6361,54110,60471,0.1175568286823138
EE87860,Breast cancer,chr7,140000000,145000000,6039,51496,57535,0.1172712443684946
EE87860,Breast cancer,chr7,145000000,150000000,5664,51810,57474,0.1093225246091488
EE87860,Breast cancer,chr7,150000000,155000000,6348,54974,61322,0.1154727689453196
EE87860,Breast cancer,chr7,155000000,160000000,5950,52263,58213,0.11384727244896
EE87860,Breast cancer,chr8,0,5000000,5888,54762,60650,0.1075198130090208
EE87860,Breast cancer,chr8,5000000,10000000,5271,47210,52481,0.1116500741368354
EE87860,Breast cancer,chr8,10000000,15000000,5629,53414,59043,0.105384356161306
EE87860,Breast cancer,chr8,15000000,20000000,6133,54608,60741,0.1123095517140345
EE87860,Breast cancer,chr8,20000000,25000000,6615,60641,67256,0.1090846127207664
EE87860,Breast cancer,chr8,25000000,30000000,6586,57717,64303,0.1141084948975171
EE87860,Breast cancer,chr8,30000000,35000000,5849,54207,60056,0.1079011935727858
EE87860,Breast cancer,chr8,35000000,40000000,6048,54220,60268,0.1115455551457026
EE87860,Breast cancer,chr8,40000000,45000000,5314,45841,51155,0.1159224275212146
EE87860,Breast cancer,chr8,45000000,50000000,5221,47840,53061,0.1091346153846153
